work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,EN,FT,Product Analyst,112000.0,US,0,US,M
2025,SE,FT,Data Analyst,175000.0,US,100,US,M
2025,EX,FT,Data Scientist,185000.0,US,0,US,M
2025,SE,FT,Principal Engineer,204500.0,US,0,US,M
2025,SE,FT,Principal Engineer,126000.0,US,0,US,M
2025,SE,FT,Software Engineer,200700.0,US,0,US,M
2025,SE,FT,Software Engineer,138500.0,US,0,US,M
2025,SE,FT,Software Engineer,157000.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,212800.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,177300.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,391590.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,249900.0,US,100,US,M
2025,SE,FT,Engineer,129800.0,US,0,US,L
2025,MI,FT,AI Engineer,94736.0,ES,100,ES,M
2025,MI,FT,AI Engineer,63157.0,ES,100,ES,M
2025,MI,FT,Platform Engineer,160000.0,US,0,US,M
2025,MI,FT,Platform Engineer,120000.0,US,0,US,M
2025,MI,FT,Postdoctoral Fellow,135000.0,US,100,US,M
2025,MI,FT,Postdoctoral Fellow,115000.0,US,100,US,M
2025,MI,FT,Engineer,250000.0,IN,0,IN,M
2025,MI,FT,Engineer,220000.0,IN,0,IN,M
2025,SE,FT,Data Engineer,275000.0,US,0,US,M
2025,SE,FT,Data Scientist,113900.0,US,0,US,M
2025,SE,FT,Data Scientist,253000.0,US,100,US,M
2025,SE,FT,Data Scientist,193600.0,US,100,US,M
2025,SE,FT,Software Engineer,209000.0,CA,100,CA,M
2025,SE,FT,Software Engineer,131000.0,CA,100,CA,M
2025,SE,FT,Data Engineer,384200.0,US,0,US,M
2025,MI,FT,Business Intelligence Engineer,229000.0,US,0,US,M
2025,MI,FT,Business Intelligence Engineer,143000.0,US,0,US,M
2025,SE,FT,Principal Engineer,341940.0,US,0,US,M
2025,SE,FT,Principal Engineer,214060.0,US,0,US,M
2025,SE,FT,Engineer,177900.0,US,0,US,L
2025,SE,FT,Engineer,107600.0,US,0,US,L
2025,MI,FT,Data Engineer,150500.0,US,100,US,M
2025,MI,FT,Data Engineer,113000.0,US,100,US,M
2025,SE,FT,Data Engineer,152200.0,US,100,US,M
2025,SE,FT,Data Engineer,162480.0,US,0,US,M
2025,SE,FT,Data Engineer,109800.0,US,0,US,M
2025,MI,FT,Associate,39520.0,US,0,US,L
2025,MI,FT,Associate,33280.0,US,0,US,L
2025,EN,FT,Machine Learning Engineer,270000.0,US,0,US,M
2025,EN,FT,Machine Learning Engineer,173100.0,US,0,US,M
2025,MI,FT,Product Manager,275000.0,US,0,US,M
2025,SE,FT,Product Manager,385320.0,US,0,US,M
2025,MI,FT,Engineer,229772.0,US,0,US,M
2025,MI,FT,Engineer,176748.0,US,0,US,M
2025,SE,FT,Engineer,215000.0,US,100,US,M
2025,SE,FT,Associate,133000.0,US,100,US,M
2025,SE,FT,Associate,95000.0,US,100,US,M
2025,SE,FT,Engineering Manager,325500.0,US,100,US,M
2025,SE,FT,Engineering Manager,232500.0,US,100,US,M
2025,EN,FT,Business Analyst,180000.0,US,100,US,M
2025,EN,FT,Business Analyst,140000.0,US,100,US,M
2025,SE,FT,Software Engineer,391000.0,US,0,US,M
2025,MI,FT,Manager,286000.0,US,0,US,L
2025,MI,FT,Manager,165500.0,US,0,US,L
2025,EN,FT,Analyst,106587.0,US,0,US,M
2025,EN,FT,Analyst,81209.0,US,0,US,M
2025,MI,FT,AI Developer,145000.0,US,0,US,M
2025,MI,FT,AI Developer,130000.0,US,0,US,M
2025,SE,FT,Member of Technical Staff,170000.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,294000.0,US,0,US,M
2025,EN,FT,Data Specialist,37974.0,GB,0,GB,M
2025,MI,FT,Software Engineer,130000.0,CA,0,CA,M
2025,MI,FT,Software Engineer,85000.0,CA,0,CA,M
2025,EX,FT,Data Engineer,320870.0,US,0,US,M
2025,EX,FT,Data Engineer,233360.0,US,0,US,M
2025,SE,FT,BI Engineer,200000.0,US,0,US,M
2025,SE,FT,BI Engineer,170000.0,US,0,US,M
2025,SE,FT,Manager,128000.0,US,0,US,M
2025,SE,FT,Software Engineer,180625.0,US,100,US,M
2025,EX,FT,Engineer,391590.0,US,0,US,M
2025,EX,FT,Engineer,391590.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,364254.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,208145.0,US,0,US,M
2025,EX,FT,Head of Data,233000.0,US,0,US,M
2025,EX,FT,Head of Data,198000.0,US,0,US,M
2025,EX,FT,Data Engineer,324200.0,US,0,US,M
2025,EX,FT,Data Engineer,228870.0,US,0,US,M
2025,SE,FT,Data Engineer,116800.0,US,0,US,M
2025,SE,FT,Data Engineer,384200.0,US,100,US,M
2025,SE,FT,Data Architect,175200.0,US,0,US,M
2025,SE,FT,Data Architect,147472.0,US,0,US,M
2025,SE,FT,Data Architect,276000.0,US,0,US,M
2025,SE,FT,Data Architect,132000.0,US,0,US,M
2025,SE,FT,Software Engineer,281900.0,US,0,US,M
2025,SE,FT,Software Engineer,198990.0,US,0,US,M
2025,SE,FT,Engineering Manager,330000.0,US,0,US,M
2025,EN,FT,Business Analyst,227000.0,US,0,US,M
2025,EN,FT,Business Analyst,170000.0,US,0,US,M
2025,SE,FT,Data Analyst,131000.0,US,100,US,M
2025,MI,FT,Analytics Engineer,65000.0,US,0,US,M
2025,SE,FT,Data Analyst,193000.0,US,0,US,M
2025,EN,FT,Data Analyst,80799.0,US,0,US,M
2025,EN,FT,Data Analyst,46200.0,US,0,US,M
2025,EN,FT,Data Specialist,161000.0,US,0,US,M
2025,EN,FT,Data Specialist,58700.0,US,0,US,M
2025,SE,FT,AI Engineer,172100.0,US,0,US,M
2025,SE,FT,AI Engineer,89100.0,US,0,US,M
2025,SE,FT,Analyst,151000.0,US,0,US,M
2025,SE,FT,Analyst,119000.0,US,0,US,M
2025,SE,FT,Manager,139100.0,US,100,US,M
2025,SE,FT,Manager,112700.0,US,100,US,M
2025,MI,FT,Product Manager,356000.0,US,0,US,M
2025,MI,FT,Product Manager,281000.0,US,0,US,M
2025,EX,FT,Data Scientist,210000.0,US,100,US,M
2025,EX,FT,Data Scientist,122500.0,US,100,US,M
2025,EN,FT,Data Scientist,50000.0,US,0,US,M
2025,EN,FT,Data Scientist,38000.0,US,0,US,M
2025,SE,FT,Engineering Manager,255400.0,US,100,US,M
2025,SE,FT,Engineering Manager,165400.0,US,100,US,M
2025,MI,FT,Engineer,200000.0,US,100,US,M
2025,SE,FT,Backend Engineer,325500.0,US,100,US,M
2025,SE,FT,Backend Engineer,232500.0,US,100,US,M
2025,MI,FT,Manager,151250.0,CA,100,CA,M
2025,MI,FT,Manager,116875.0,CA,100,CA,M
2025,MI,FT,Manager,156600.0,US,100,US,M
2025,MI,FT,Manager,103530.0,US,100,US,M
2025,MI,FT,Product Manager,220500.0,US,100,US,M
2025,MI,FT,Product Manager,196000.0,US,100,US,M
2025,SE,FT,Software Development Engineer,300000.0,US,0,US,M
2025,MI,FT,Associate,234630.0,US,0,US,M
2025,MI,FT,Associate,191970.0,US,0,US,M
2025,MI,FT,Machine Learning Engineer,220680.0,US,100,US,M
2025,EN,FT,Data Management Analyst,83000.0,US,0,US,M
2025,EN,FT,Data Management Analyst,78000.0,US,0,US,M
2025,MI,FT,Associate,198110.0,US,0,US,M
2025,MI,FT,Associate,162090.0,US,0,US,M
2025,SE,CT,QA Engineer,150000.0,US,0,US,M
2025,SE,CT,QA Engineer,130000.0,US,0,US,M
2025,SE,FT,Cloud Developer,138000.0,US,0,US,M
2025,SE,FT,Cloud Developer,86000.0,US,0,US,M
2025,EN,FT,Software Engineer,128000.0,US,0,US,M
2025,EN,FT,Analyst,143000.0,US,0,US,M
2025,SE,FT,Cloud Engineer,186000.0,US,0,US,M
2025,SE,FT,Cloud Engineer,124000.0,US,0,US,M
2025,SE,FT,Solutions Architect,164800.0,US,100,US,M
2025,SE,FT,Solutions Architect,120000.0,US,100,US,M
2025,SE,FT,Data Engineer,246800.0,US,0,US,M
2025,SE,FT,Data Engineer,149600.0,US,0,US,M
2025,EN,FT,Data Analyst,117838.0,US,0,US,M
2025,EN,FT,Data Analyst,79575.0,US,0,US,M
2025,EN,FT,Data Analyst,170000.0,US,0,US,M
2025,EN,FT,Data Analyst,109000.0,US,0,US,M
2025,MI,FT,Data Analyst,129700.0,JP,0,JP,M
2025,MI,FT,Data Analyst,63300.0,JP,0,JP,M
2025,MI,FT,Product Manager,182416.0,US,100,US,M
2025,MI,FT,Product Manager,114192.0,US,100,US,M
2025,SE,FT,Architect,216720.0,US,0,US,M
2025,SE,FT,Architect,144480.0,US,0,US,M
2025,SE,FT,Systems Engineer,102300.0,US,0,US,M
2025,SE,FT,Systems Engineer,61800.0,US,0,US,M
2025,SE,FT,Engineer,178200.0,US,0,US,M
2025,SE,FT,Engineer,118800.0,US,0,US,M
2025,SE,CT,Architect,200000.0,US,100,US,M
2025,SE,CT,Architect,180000.0,US,100,US,M
2025,SE,FT,Applied Scientist,318500.0,US,0,US,M
2025,SE,FT,Applied Scientist,171500.0,US,0,US,M
2025,MI,FT,Developer,163000.0,US,0,US,M
2025,MI,FT,Developer,98000.0,US,0,US,M
2025,EN,FT,Business Analyst,105000.0,US,0,US,M
2025,SE,FT,Manager,219120.0,US,0,US,M
2025,SE,FT,Manager,169320.0,US,0,US,M
2025,SE,FT,Data Analyst,153925.0,US,0,US,M
2025,SE,FT,Data Analyst,85150.0,US,0,US,M
2025,EN,FT,Analyst,169000.0,US,0,US,M
2025,MI,FT,Data Manager,86250.0,US,0,US,M
2025,MI,FT,Data Manager,63750.0,US,0,US,M
2025,SE,FT,Data Scientist,182400.0,US,0,US,M
2025,SE,FT,Data Scientist,102100.0,US,0,US,M
2025,EN,FT,Data Scientist,122800.0,US,0,US,M
2025,EN,FT,Data Scientist,88000.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,72700.0,US,0,US,M
2025,SE,FT,AI Architect,370300.0,US,0,US,M
2025,SE,FT,AI Architect,164500.0,US,0,US,M
2025,SE,FT,Analyst,173300.0,US,0,US,M
2025,SE,FT,Analyst,86700.0,US,0,US,M
2025,SE,FT,Engineer,304750.0,US,0,US,M
2025,MI,FT,Research Scientist,341772.0,GB,0,GB,M
2025,MI,FT,Research Scientist,316455.0,GB,0,GB,M
2025,MI,FT,Manager,266000.0,US,0,US,M
2025,MI,FT,Manager,168000.0,US,0,US,M
2025,MI,FT,Data Analyst,68640.0,US,0,US,M
2025,EN,FT,Data Analyst,202105.0,PL,0,PL,M
2025,EN,FT,Data Analyst,164210.0,PL,0,PL,M
2025,SE,FT,Manager,161600.0,US,100,US,M
2025,SE,FT,Manager,92300.0,US,100,US,M
2025,SE,FT,Data Analyst,138000.0,US,100,US,M
2025,SE,FT,Data Analyst,81000.0,US,100,US,M
2025,SE,FT,Data Analyst,100000.0,CA,0,CA,M
2025,MI,FT,Analytics Engineer,111964.0,US,0,US,M
2025,MI,FT,Analytics Engineer,96591.0,US,0,US,M
2025,SE,FT,MLOps Engineer,170000.0,US,100,US,M
2025,SE,FT,MLOps Engineer,150000.0,US,100,US,M
2025,MI,FT,Power BI Developer,63157.0,LT,0,LT,M
2025,MI,FT,Power BI Developer,44210.0,LT,0,LT,M
2025,SE,FT,Data Engineer,147472.0,US,100,US,M
2025,MI,FT,Data Scientist,195000.0,US,100,US,M
2025,MI,FT,Data Scientist,131000.0,US,100,US,M
2025,SE,FT,Data Scientist,110822.0,US,0,US,M
2025,MI,FT,AI Engineer,270000.0,US,0,US,M
2025,SE,FT,Statistical Programmer,118500.0,US,0,US,M
2025,SE,FT,Statistical Programmer,92820.0,US,0,US,M
2025,SE,FT,Architect,179800.0,US,0,US,M
2025,SE,FT,Architect,104300.0,US,0,US,M
2025,SE,FT,Data Modeler,149400.0,US,0,US,M
2025,SE,FT,Data Modeler,84000.0,US,0,US,M
2025,SE,FT,Data Governance,220000.0,US,100,US,M
2025,SE,FT,Data Specialist,129753.0,US,0,US,M
2025,SE,FT,Data Specialist,83711.0,US,0,US,M
2025,MI,FT,Data Engineer,280000.0,US,0,US,M
2025,MI,FT,Data Engineer,232000.0,US,0,US,M
2025,MI,FT,Data Engineer,182000.0,US,0,US,M
2025,SE,FT,Data Engineer,188550.0,US,0,US,M
2025,SE,FT,Data Engineer,130100.0,US,0,US,M
2025,SE,FT,Data Lead,185900.0,US,0,US,M
2025,SE,FT,Data Lead,148700.0,US,0,US,M
2025,SE,FT,Data Lead,170300.0,US,0,US,M
2025,SE,FT,Data Lead,136200.0,US,0,US,M
2025,SE,FT,Data Operations Engineer,198000.0,US,0,US,M
2025,SE,FT,Data Operations Engineer,158000.0,US,0,US,M
2025,MI,FT,Product Specialist,140000.0,US,0,US,M
2025,MI,FT,Product Specialist,120000.0,US,0,US,M
2025,SE,FT,Solutions Architect,160000.0,US,100,US,M
2025,SE,FT,Manager,232800.0,US,0,US,M
2025,SE,FT,Manager,155200.0,US,0,US,M
2025,MI,FT,Data Scientist,105000.0,US,100,US,M
2025,SE,CT,Software Engineer,122000.0,US,100,US,M
2025,MI,FT,Associate,237100.0,US,0,US,M
2025,MI,FT,Associate,111100.0,US,0,US,M
2025,MI,FT,Site Reliability Engineer,195000.0,US,0,US,M
2025,SE,FT,Product Analyst,157868.0,US,100,US,M
2025,SE,FT,Product Analyst,69938.0,US,100,US,M
2025,SE,FT,Product Manager,150100.0,US,100,US,M
2025,SE,FT,Software Engineer,199750.0,US,0,US,M
2025,SE,FT,Software Engineer,140800.0,US,0,US,M
2025,SE,FT,Sales Engineer,261000.0,US,100,US,M
2025,SE,FT,Sales Engineer,204000.0,US,100,US,M
2025,MI,FT,Manager,186000.0,US,0,US,M
2025,MI,FT,Manager,122000.0,US,0,US,M
2025,MI,FT,Research Scientist,160000.0,US,100,US,M
2025,SE,FT,Software Engineer,188300.0,US,0,US,M
2025,SE,FT,Software Engineer,99100.0,US,0,US,M
2025,SE,FT,Manager,187500.0,US,0,US,M
2025,SE,FT,Manager,134000.0,US,0,US,M
2025,SE,FT,Data Engineer,221500.0,US,0,US,M
2025,SE,FT,Data Engineer,147700.0,US,0,US,M
2025,SE,FT,Data Scientist,157200.0,US,0,US,M
2025,EN,FT,Data Scientist,78000.0,US,100,US,M
2025,EN,FT,Data Scientist,68000.0,US,100,US,M
2025,SE,FT,Engineer,211300.0,US,0,US,M
2025,SE,FT,Engineer,101500.0,US,0,US,M
2025,MI,FT,Data Analyst,75949.0,GB,0,GB,M
2025,MI,FT,Data Analyst,56962.0,GB,0,GB,M
2025,EN,FT,Data Analyst,50949.0,GB,0,GB,M
2025,SE,FT,Business Intelligence Developer,138728.0,US,0,US,M
2025,SE,FT,Business Intelligence Developer,112303.0,US,0,US,M
2025,MI,FT,Engineer,249000.0,US,0,US,M
2025,SE,FT,Engineer,85503.0,PL,0,PL,M
2025,SE,FT,Engineer,57002.0,PL,0,PL,M
2025,SE,FT,Engineer,251000.0,US,0,US,M
2025,SE,FT,Engineer,177000.0,US,0,US,M
2025,EX,FT,Executive,110000.0,US,100,US,M
2025,EX,FT,Executive,85000.0,US,100,US,M
2025,MI,FT,Consultant,143200.0,CA,0,CA,M
2025,MI,FT,Consultant,95400.0,CA,0,CA,M
2025,EN,FT,Research Engineer,70000.0,US,0,US,M
2025,SE,FT,Data Analyst,68628.0,US,0,US,M
2025,EN,FT,Insight Analyst,136032.0,US,100,US,M
2025,EN,FT,Insight Analyst,85280.0,US,100,US,M
2025,MI,FT,DevOps Engineer,83141.0,NL,0,NL,M
2025,MI,FT,DevOps Engineer,56829.0,NL,0,NL,M
2025,SE,FT,Data Engineer,178600.0,US,0,US,M
2025,EX,FT,Data Engineer,107855.0,US,0,US,M
2025,EX,FT,Data Engineer,71903.0,US,0,US,M
2025,SE,FT,Data Architect,232284.0,US,0,US,M
2025,SE,FT,Data Architect,139371.0,US,0,US,M
2025,EX,FT,Head of Data,158200.0,US,0,US,M
2025,EX,FT,Head of Data,79100.0,US,0,US,M
2025,SE,FT,Data Architect,223400.0,US,0,US,M
2025,SE,FT,Data Architect,96800.0,US,0,US,M
2025,MI,FT,Manager,234300.0,US,0,US,M
2025,MI,FT,Manager,96900.0,US,0,US,M
2025,SE,FT,Machine Learning Architect,259600.0,US,0,US,M
2025,SE,FT,Machine Learning Architect,107300.0,US,0,US,M
2025,MI,FT,Analytics Engineer,325000.0,US,0,US,M
2025,MI,FT,Analytics Engineer,170000.0,US,0,US,M
2025,SE,FT,Manager,149998.0,US,0,US,M
2025,SE,FT,Analyst,134659.0,US,0,US,M
2025,MI,FT,Manager,227400.0,US,0,US,M
2025,SE,FT,Software Developer,251600.0,US,0,US,M
2025,MI,FT,Software Engineer,94000.0,US,0,US,M
2025,SE,FT,Full Stack Engineer,144000.0,US,0,US,M
2025,SE,FT,Consultant,125647.0,CA,0,CA,M
2025,SE,FT,Consultant,85273.0,CA,0,CA,M
2025,SE,FT,Software Engineer,212160.0,US,0,US,M
2025,SE,FT,Software Engineer,141440.0,US,0,US,M
2025,SE,FT,Solutions Engineer,217100.0,US,0,US,M
2025,SE,FT,Solutions Engineer,116900.0,US,0,US,M
2025,SE,FT,Data Scientist,188760.0,US,0,US,M
2025,SE,FT,Data Scientist,101640.0,US,0,US,M
2025,SE,FT,Data Scientist,172100.0,US,100,US,M
2025,MI,FT,Research Engineer,188760.0,US,0,US,M
2025,MI,FT,Research Engineer,88200.0,US,0,US,M
2025,SE,FT,Data Governance,203600.0,US,100,US,M
2025,SE,FT,Data Governance,109700.0,US,100,US,M
2025,EN,FT,Data Analyst,93750.0,US,0,US,M
2025,EN,FT,Data Analyst,56250.0,US,0,US,M
2025,EN,FT,Data Analyst,91200.0,US,0,US,M
2025,EN,FT,Data Analyst,58200.0,US,0,US,M
2025,SE,FT,Data Engineer,254400.0,US,100,US,M
2025,SE,FT,Data Engineer,137000.0,US,100,US,M
2025,MI,FT,Consultant,72300.0,US,0,US,M
2025,MI,FT,Research Associate,142700.0,US,0,US,M
2025,MI,FT,Research Associate,95200.0,US,0,US,M
2025,MI,FT,Business Intelligence Developer,86280.0,US,0,US,M
2025,MI,FT,Business Intelligence Developer,50330.0,US,0,US,M
2025,SE,FT,Solutions Architect,204000.0,US,100,US,M
2025,SE,FT,Solutions Architect,136000.0,US,100,US,M
2025,SE,FT,Data Scientist,173300.0,US,0,US,M
2025,SE,FT,Data Scientist,86700.0,US,0,US,M
2025,MI,FT,Data Scientist,131100.0,US,0,US,M
2025,MI,FT,Data Scientist,90950.0,US,0,US,M
2025,SE,FT,Engineer,86000.0,US,0,US,M
2025,MI,FT,Associate,127500.0,US,0,US,M
2025,MI,FT,Associate,107100.0,US,0,US,M
2025,SE,FT,Product Manager,249550.0,US,0,US,M
2025,SE,FT,Product Manager,157250.0,US,0,US,M
2025,MI,FT,Associate,129950.0,US,0,US,M
2025,MI,FT,Software Engineer,156000.0,US,0,US,M
2025,SE,FT,Software Engineer,257600.0,US,0,US,M
2025,SE,FT,Software Engineer,142700.0,US,0,US,M
2025,SE,FT,Data Engineer,217200.0,US,0,US,M
2025,SE,FT,Data Engineer,122400.0,US,0,US,M
2025,SE,FT,Manager,199680.0,US,100,US,M
2025,SE,FT,Manager,122304.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,212900.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,137300.0,US,0,US,M
2025,MI,FT,Engineer,125130.0,US,0,US,M
2025,MI,FT,Engineer,98140.0,US,0,US,M
2025,SE,FT,Engineer,223990.0,US,0,US,M
2025,SE,FT,Engineer,180128.0,US,0,US,M
2025,MI,FT,Data Manager,149000.0,US,0,US,M
2025,SE,FT,Software Engineer,95000.0,US,0,US,M
2025,SE,FT,Data Analyst,205000.0,US,0,US,M
2025,SE,FT,Data Architect,255000.0,US,0,US,M
2025,SE,FT,Data Architect,196000.0,US,0,US,M
2025,SE,FT,Data Architect,328500.0,US,0,US,M
2025,SE,FT,Data Architect,239900.0,US,0,US,M
2025,SE,FT,Data Engineer,168800.0,US,0,US,M
2025,SE,FT,Data Engineer,121700.0,US,0,US,M
2025,SE,FT,Data Engineer,142000.0,US,100,US,M
2025,MI,FT,Data Engineer,152250.0,US,0,US,M
2025,SE,FT,Data Engineer,267840.0,US,100,US,M
2025,SE,FT,Engineer,181125.0,US,0,US,M
2025,SE,FT,Engineer,144900.0,US,0,US,M
2025,EN,FT,Software Engineer,160566.0,US,100,US,M
2025,EN,FT,Software Engineer,96000.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,228000.0,US,0,US,M
2025,MI,FT,Data Platform Engineer,276000.0,US,100,US,M
2025,MI,FT,Data Platform Engineer,187700.0,US,100,US,M
2025,SE,FT,Engineer,117600.0,US,0,US,M
2025,EN,FT,Business Analyst,115000.0,US,0,US,M
2025,MI,FT,Business Analyst,107400.0,US,0,US,L
2025,MI,FT,Business Analyst,50200.0,US,0,US,L
2025,SE,FT,Data Consultant,255000.0,US,0,US,M
2025,SE,FT,Data Consultant,196000.0,US,0,US,M
2025,SE,FT,Architect,170400.0,US,0,US,M
2025,SE,FT,Architect,113600.0,US,0,US,M
2025,MI,FT,Manager,112000.0,US,0,US,M
2025,SE,FT,Economist,209000.0,US,0,US,M
2025,SE,FT,Economist,145000.0,US,0,US,M
2025,SE,FT,Principal Scientist,93800.0,US,0,US,M
2025,SE,FT,Principal Scientist,175000.0,US,0,US,M
2025,SE,FT,Principal Scientist,160000.0,US,0,US,M
2025,SE,FT,Data Engineer,69620.0,GB,0,GB,M
2025,SE,FT,Data Engineer,151000.0,US,0,US,M
2025,EN,FT,Data Engineer,124600.0,US,0,US,M
2025,EN,FT,Data Engineer,69000.0,US,0,US,M
2025,SE,FT,Product Designer,238000.0,US,0,US,M
2025,SE,FT,Product Designer,146000.0,US,0,US,M
2025,SE,FT,Data Analyst,172800.0,US,0,US,M
2025,SE,FT,Data Analyst,100800.0,US,0,US,M
2025,SE,FT,MLOps Engineer,215000.0,US,0,US,M
2025,SE,FT,MLOps Engineer,150000.0,US,0,US,M
2025,SE,FT,AI Engineer,120000.0,TR,100,TR,M
2025,SE,FT,AI Engineer,50000.0,TR,100,TR,M
2025,SE,FT,AI Engineer,120000.0,GB,100,GB,M
2025,SE,FT,AI Engineer,50000.0,GB,100,GB,M
2025,MI,FT,AI Engineer,78000.0,US,0,US,M
2025,MI,FT,Engineer,121042.0,US,0,US,M
2025,MI,FT,Engineer,99681.0,US,0,US,M
2025,SE,FT,Analytics Engineer,155000.0,US,0,US,M
2025,SE,FT,Software Engineer,228700.0,US,0,US,M
2025,SE,FT,Software Engineer,152400.0,US,0,US,M
2025,SE,FT,Lead Engineer,220000.0,US,0,US,M
2025,SE,FT,Lead Engineer,117600.0,US,0,US,M
2025,SE,FT,Data Architect,227848.0,GB,0,GB,M
2025,SE,FT,Software Engineer,253800.0,US,0,US,M
2025,MI,FT,Software Engineer,185500.0,US,0,US,M
2025,MI,FT,Software Engineer,84900.0,US,0,US,M
2025,MI,FT,Machine Learning Engineer,171000.0,US,100,US,M
2025,MI,FT,Machine Learning Engineer,117000.0,US,100,US,M
2025,MI,FT,Engineer,138000.0,CA,0,CA,M
2025,MI,FT,Engineer,72000.0,CA,0,CA,M
2025,MI,FT,Product Manager,154440.0,US,0,US,M
2025,MI,FT,Product Manager,93600.0,US,0,US,M
2025,SE,FT,Data Scientist,230670.0,US,100,US,M
2025,SE,FT,Data Scientist,167760.0,US,100,US,M
2025,SE,FT,Manager,140800.0,US,0,US,M
2025,MI,FT,Data Scientist,120000.0,KR,0,KR,M
2025,MI,FT,Data Scientist,91464.0,KR,0,KR,M
2025,MI,FT,Data Scientist,131450.0,US,0,US,M
2025,MI,FT,Data Scientist,87050.0,US,0,US,M
2025,MI,FT,Manager,177100.0,US,0,US,M
2025,SE,FT,Systems Engineer,150000.0,US,0,US,M
2025,SE,FT,DevOps Engineer,150000.0,US,100,US,M
2025,MI,FT,Manager,165490.0,US,0,US,M
2025,MI,FT,Manager,129800.0,US,0,US,M
2025,SE,FT,Software Engineer,88607.0,GB,0,GB,M
2025,SE,FT,Software Engineer,75949.0,GB,0,GB,M
2025,SE,FT,Manager,161289.0,US,0,US,M
2025,SE,FT,Manager,123191.0,US,0,US,M
2025,MI,FT,Analytics Specialist,206100.0,US,0,US,M
2025,MI,FT,Analytics Specialist,115900.0,US,0,US,M
2025,EN,FT,Analyst,56000.0,US,100,US,M
2025,MI,FT,Analyst,133808.0,US,0,US,M
2025,MI,FT,Analyst,97314.0,US,0,US,M
2025,EN,FT,Analyst,77215.0,GB,0,GB,M
2025,EN,FT,Analyst,64556.0,GB,0,GB,M
2025,SE,FT,Product Designer,180000.0,US,0,US,M
2025,MI,FT,Manager,170000.0,US,100,US,M
2025,MI,FT,Manager,136000.0,US,100,US,M
2025,MI,FT,Research Assistant,54000.0,US,0,US,M
2025,MI,FT,Research Assistant,50000.0,US,0,US,M
2025,SE,FT,Research Analyst,138000.0,US,100,US,M
2025,SE,FT,Research Analyst,81000.0,US,100,US,M
2025,SE,FT,Manager,359900.0,US,0,US,M
2025,SE,FT,Manager,173300.0,US,0,US,M
2025,SE,FT,Research Engineer,250600.0,US,0,US,M
2025,SE,FT,Research Engineer,135400.0,US,0,US,M
2025,SE,FT,Engineer,75949.0,GB,0,GB,M
2025,SE,FT,Engineer,63291.0,GB,0,GB,M
2025,SE,FT,Software Engineer,85503.0,PL,0,PL,M
2025,SE,FT,Software Engineer,57002.0,PL,0,PL,M
2025,SE,FT,Data Engineer,271100.0,US,100,US,M
2025,SE,FT,Data Engineer,168700.0,US,100,US,M
2025,SE,FT,Data Engineer,124125.0,US,100,US,M
2025,SE,FT,Data Engineer,70500.0,US,100,US,M
2025,MI,FT,Applied Scientist,159600.0,CA,0,CA,M
2025,MI,FT,Applied Scientist,83600.0,CA,0,CA,M
2025,MI,FT,Platform Engineer,92690.0,NL,0,NL,M
2025,MI,FT,Platform Engineer,56248.0,NL,0,NL,M
2025,MI,FT,Analyst,168790.0,US,0,US,M
2025,MI,FT,Data Analyst,176000.0,US,0,US,M
2025,MI,FT,Data Analyst,124000.0,US,0,US,M
2025,MI,FT,Data Analytics Manager,198786.0,US,0,US,M
2025,MI,FT,Data Analytics Manager,124238.0,US,0,US,M
2025,EN,FT,Data Analyst,83096.0,US,0,US,M
2025,EN,FT,Data Analyst,68640.0,US,0,US,M
2025,SE,FT,Data Analyst,205000.0,US,100,US,M
2025,MI,FT,Product Manager,277000.0,US,0,US,M
2025,MI,FT,Product Manager,202000.0,US,0,US,M
2025,SE,FT,Manager,386700.0,US,0,US,M
2025,SE,FT,Manager,169900.0,US,0,US,M
2025,MI,FT,Manager,294300.0,US,0,US,M
2025,MI,FT,Manager,141200.0,US,0,US,M
2025,SE,FT,Engineer,243340.0,US,0,US,M
2025,SE,FT,Engineer,127310.0,US,0,US,M
2025,SE,FT,AI Engineer,42631.0,AT,0,AT,M
2025,SE,FT,AI Engineer,218900.0,US,0,US,M
2025,SE,FT,AI Engineer,105100.0,US,0,US,M
2025,MI,FT,Associate,44450.0,GB,0,GB,M
2025,SE,FT,Cloud Architect,190000.0,US,0,US,M
2025,SE,FT,Cloud Architect,130000.0,US,0,US,M
2025,MI,FT,Solutions Engineer,194000.0,US,0,US,M
2025,MI,FT,Solutions Engineer,130000.0,US,0,US,M
2025,SE,FT,Software Engineer,66584.0,PL,0,PL,M
2025,SE,FT,Software Engineer,44471.0,PL,0,PL,M
2025,MI,FT,Product Manager,134620.0,US,100,US,M
2025,MI,FT,Product Manager,85600.0,US,100,US,M
